2023-02-17     4,079.42      19.23     0.04    -0.47     0.01     0.04    -0.14     0.01      20.02
2023-02-21     3,997.57      23.03     1.27     2.40     0.33     0.17     0.54    -0.03      22.87
2023-02-22     3,991.88      22.40     0.01    -0.56    -0.00     0.01    -0.10     0.02      22.29
2023-02-23     4,012.14      21.00     0.04    -0.86    -0.17    -0.02    -0.23     0.05      21.14
2023-02-24     3,970.42      21.31     0.36    -0.20     0.12     0.20     0.04     0.07      21.67
2023-02-27     3,982.38      20.80     0.02    -0.27    -0.07    -0.03    -0.05     0.01      20.95
2023-02-28     3,969.12      20.27     0.04    -0.56     0.05     0.11    -0.04     0.04      20.70
2023-03-01     3,952.01      20.66     0.07     0.27     0.05     0.05    -0.07     0.02      20.58
2023-03-02     3,980.73      19.62     0.15    -0.46    -0.16    -0.07    -0.18    -0.01      19.59
2023-03-03     4,046.21      18.39     0.80    -0.46    -0.34    -0.11    -0.13    -0.02      18.49
2023-03-06     4,048.46      18.64    -0.00     0.43    -0.06    -0.00     0.05    -0.01      18.61
2023-03-07     3,986.51      19.59     1.01     0.30     0.18     0.11     0.14     0.03      19.59
2023-03-08     3,992.41      19.06    -0.00    -0.59     0.02     0.03     0.00     0.03      19.11
2023-03-09     3,918.94      22.06     1.20     1.63     0.25     0.17     0.38    -0.01      22.61
2023-03-10     3,861.68      24.11     0.65     0.65     0.24    -0.02     0.65    -0.08      24.80
2023-03-13     3,856.04      26.66     0.01     2.54     0.09    -0.05     0.09    -0.10      26.52
2023-03-14     3,921.44      23.77     0.69    -1.68    -0.43    -0.14    -0.32    -0.04      23.73
2023-03-15     3,893.21      26.15     0.14     1.13     0.40    -0.02     0.72    -0.06      26.14
2023-03-16     3,960.60      23.03     0.66    -1.06    -0.60    -0.13    -0.65     0.01      22.99
2023-03-17     3,916.87      25.37     0.38     1.54     0.28     0.09     0.31    -0.08      25.51
2023-03-20     3,951.77      24.09     0.10    -0.37    -0.22    -0.13    -0.33    -0.01      24.15
2023-03-21     4,003.76      21.75     0.24    -0.74    -0.51    -0.11    -0.64     0.04      21.38
2023-03-22     3,936.17      21.94     0.95    -0.38     0.25     0.26     0.24     0.03      22.26
2023-03-23     3,947.86      22.30     0.02     0.20     0.04    -0.13     0.12    -0.07      22.61
2023-03-24     3,971.35      21.59     0.06    -0.26    -0.20    -0.08    -0.21    -0.02      21.74
2023-03-27     3,978.63      20.52    -0.00    -0.57    -0.13     0.03    -0.25     0.05      20.60
2023-03-28     3,971.48      19.86     0.01    -0.52    -0.04     0.07    -0.15     0.03      19.97
2023-03-29     4,028.28      19.17     0.60     0.34    -0.30    -0.17    -0.20    -0.07      19.12
2023-03-30     4,050.95      18.81     0.08    -0.24    -0.11    -0.08     0.08    -0.01      19.02
2023-03-31     4,109.88      18.16     0.50     0.48    -0.37    -0.15    -0.28    -0.07      18.70
2023-04-03     4,123.95      18.23     0.01     0.34    -0.04    -0.03     0.02    -0.01      18.55
2023-04-04     4,101.15      18.84     0.15     0.36     0.10     0.00    -0.02    -0.02      19.00
2023-04-05     4,090.10      19.08     0.03     0.37     0.04    -0.01    -0.04    -0.04      19.08
2023-04-06     4,104.89      18.23     0.03    -0.43    -0.12    -0.05    -0.16    -0.01      18.40
2023-04-10     4,107.95      18.80    -0.00     0.35     0.07    -0.01     0.16    -0.01      18.97
2023-04-11     4,109.33      19.17    -0.00     0.35    -0.00    -0.03     0.06    -0.02      19.10
2023-04-12     4,092.83      19.16     0.09    -0.50     0.15     0.06     0.12     0.03      19.09
2023-04-13     4,146.58      17.76     0.47    -0.31    -0.41    -0.12    -0.31    -0.01      17.80
2023-04-14     4,137.54      16.86     0.03    -0.94    -0.01     0.08    -0.06     0.05      17.07
2023-04-17     4,151.72      16.85     0.02    -0.05    -0.04    -0.05     0.15    -0.02      16.95
2023-04-18     4,154.77      16.66    -0.00    -0.20     0.10    -0.02     0.17    -0.01      16.83
2023-04-19     4,154.69      16.28     0.00    -0.46     0.06     0.01     0.04    -0.00      16.46
2023-04-20     4,129.75      17.13     0.14     0.28     0.19     0.01     0.21    -0.04      17.17
2023-04-21     4,133.56      16.38    -0.00    -0.53    -0.05     0.02    -0.09     0.04      16.77
2023-04-24     4,136.58      16.64    -0.01     0.20     0.04     0.01     0.03    -0.00      16.89
2023-04-25     4,071.66      19.52     0.92     1.66     0.41     0.12     0.41    -0.06      18.76
2023-04-26     4,056.51      18.96     0.06    -0.66     0.06     0.11    -0.13     0.04      18.84
2023-04-27     4,135.15      16.92     1.00    -0.25    -0.68    -0.16    -0.41    -0.04      17.03
2023-04-28     4,170.06      15.60     0.19    -0.43    -0.34    -0.10    -0.27    -0.00      15.78
2023-05-01     4,167.33      15.53     0.00     0.21    -0.02    -0.06     0.04    -0.04      16.08
2023-05-02     4,119.69      17.41     0.57     0.97     0.29     0.10     0.28    -0.05      17.78
2023-05-03     4,091.93      18.64     0.21     0.78     0.19     0.03     0.17    -0.02      18.34
2023-05-04     4,061.60      19.92     0.19     0.62     0.22     0.08     0.23    -0.04      20.09
2023-05-05     4,134.78      16.69     0.86    -0.91    -0.73    -0.16    -0.64    -0.04      17.19
2023-05-08     4,137.75      16.79     0.00    -0.07     0.06     0.00     0.15     0.00      16.98
2023-05-09     4,119.35      17.61     0.10     0.68     0.12     0.04     0.02    -0.02      17.71
2023-05-10     4,137.47      16.90     0.01    -0.45    -0.17    -0.06    -0.05     0.02      16.94
2023-05-11     4,130.59      16.52     0.02    -0.35     0.00     0.01    -0.02     0.01      16.93
2023-05-12     4,123.78      16.28     0.01    -0.28    -0.00     0.02     0.02    -0.00      17.03
2023-05-15     4,137.24      17.21     0.02     0.79     0.01    -0.08     0.18    -0.04      17.12
2023-05-16     4,110.02      18.16     0.25     0.69     0.17     0.04     0.20    -0.02      17.99
2023-05-17     4,158.35      16.74     0.39    -0.25    -0.45    -0.08    -0.33     0.01      16.87
2023-05-18     4,197.84      16.11     0.31     0.37    -0.35    -0.14    -0.23    -0.06      16.05
2023-05-19     4,191.97      16.44     0.01     0.39     0.02    -0.03     0.06    -0.03      16.81
2023-05-22     4,192.65      16.96    -0.00     0.29     0.08    -0.03     0.15    -0.03      17.21
2023-05-23     4,145.82      18.39     0.61     0.18     0.39     0.19     0.54     0.02      18.53
2023-05-24     4,115.13      20.10     0.18     0.57     0.34     0.10     0.40    -0.02      20.03
2023-05-25     4,151.52      18.90     0.17    -0.24    -0.37    -0.13    -0.29    -0.02      19.14
2023-05-26     4,205.04      17.70     0.49     0.08    -0.48    -0.13    -0.31    -0.04      17.95
2023-05-30     4,205.47      17.43    -0.00     0.13    -0.05     0.01    -0.17    -0.01      17.46
2023-05-31     4,181.10      17.64     0.18    -0.09     0.09     0.01     0.09    -0.01      17.94
2023-06-01     4,221.32      15.64     0.27    -0.51    -0.44    -0.08    -0.55     0.00      15.65
2023-06-02     4,281.37      14.28     0.71     0.31    -0.52    -0.05    -0.61     0.02      14.60
2023-06-05     4,274.80      14.28     0.02     0.02     0.05     0.00     0.04    -0.02      14.73
2023-06-06     4,283.47      13.70    -0.01    -0.38    -0.04    -0.02     0.02    -0.02      13.96
2023-06-07     4,268.17      13.93     0.08    -0.12     0.10     0.04     0.14     0.01      13.94
2023-06-08     4,294.38      13.48     0.16    -0.11    -0.14    -0.06    -0.11    -0.04      13.65
2023-06-09     4,299.49      13.48    -0.00     0.05    -0.03    -0.02     0.01    -0.01      13.83
2023-06-12     4,339.77      14.66     0.35     1.10     0.04    -0.05     0.03    -0.06      15.01
2023-06-13     4,369.30      14.52     0.17     0.39    -0.25    -0.06    -0.02    -0.04      14.61
2023-06-14     4,373.18      13.91    -0.01    -0.18    -0.07     0.01    -0.24    -0.00      13.88
2023-06-15     4,426.17      14.29     0.52     0.85    -0.15    -0.09    -0.15    -0.06      14.50
2023-06-16     4,410.80      13.30     0.08    -0.67     0.00     0.06    -0.22     0.05      13.54
2023-06-20     4,389.05      13.85     0.16     0.56     0.09    -0.01     0.08    -0.04      13.88
2023-06-21     4,365.45      13.12     0.15    -0.95     0.12     0.06     0.05     0.01      13.20
2023-06-22     4,381.76      12.58     0.03    -0.31    -0.09    -0.05    -0.11    -0.00      12.91
2023-06-23     4,348.45      12.93     0.32    -0.23     0.17     0.08     0.27     0.01      13.44
2023-06-26     4,329.43      13.97     0.13     0.53     0.14     0.03     0.23    -0.03      14.25
2023-06-27     4,378.07      13.73     0.42     0.50    -0.26    -0.09    -0.31    -0.02      13.74
2023-06-28     4,377.51      13.43     0.00    -0.08    -0.02     0.01    -0.15    -0.00      13.43
2023-06-29     4,397.04      13.32     0.08     0.12    -0.08    -0.07    -0.02    -0.02      13.54
2023-06-30     4,450.23      12.96     0.63     0.27    -0.26    -0.07    -0.15    -0.01      13.59
2023-07-03     4,455.59      13.36     0.00     0.46     0.00    -0.04    -0.02    -0.05      13.57
2023-07-05     4,446.65      14.15     0.02     0.85     0.05    -0.09     0.12    -0.05      14.18
2023-07-06     4,411.58      15.20     0.34     0.31     0.19     0.03     0.29    -0.02      15.44
2023-07-07     4,399.17      14.57     0.04    -0.58    -0.02     0.06    -0.09     0.04      14.83
2023-07-10     4,410.22      14.85     0.02     0.46    -0.04    -0.05     0.00    -0.04      15.07
2023-07-11     4,439.03      14.87     0.16     0.44    -0.14    -0.03     0.01    -0.03      14.84
2023-07-12     4,473.10      13.58     0.02    -0.51    -0.20    -0.06    -0.27    -0.01      13.54
2023-07-13     4,509.62      13.46     0.28     0.41    -0.16    -0.06    -0.11    -0.03      13.61
2023-07-14     4,506.40      13.16     0.01    -0.34    -0.04     0.03    -0.13     0.02      13.34
2023-07-17     4,522.64      13.49     0.02     0.55    -0.06    -0.04     0.08    -0.04      13.48
2023-07-18     4,555.35      13.47    -0.02     0.19    -0.11    -0.04    -0.16    -0.00      13.30
2023-07-19     4,565.25      13.61    -0.01     0.30     0.02    -0.05     0.12    -0.04      13.76
2023-07-20     4,536.20      13.84     0.24    -0.28     0.10     0.06     0.19     0.01      13.99
2023-07-21     4,535.89      13.36     0.00    -0.42     0.00     0.02    -0.05     0.02      13.60
2023-07-24     4,554.96      13.64     0.07     0.44    -0.07    -0.07     0.06    -0.04      13.91
2023-07-25     4,567.30      13.88     0.04     0.37     0.03    -0.06     0.10    -0.03      13.86
2023-07-26     4,567.72      13.27    -0.00    -0.39    -0.05     0.03    -0.14     0.01      13.19
2023-07-27     4,537.82      14.45     0.24     0.39     0.20     0.00     0.45    -0.03      14.41
2023-07-28     4,581.96      13.08     0.38    -0.14    -0.34    -0.04    -0.61     0.01      13.33
2023-07-31     4,589.87      13.49     0.00     0.11     0.12     0.06     0.12    -0.00      13.63
2023-08-01     4,576.94      13.69     0.04     0.27     0.02     0.01     0.05    -0.01      13.93
2023-08-02     4,513.65      16.00     0.85     0.90     0.27     0.09     0.57    -0.03      16.09
2023-08-03     4,501.06      16.36     0.05     0.35    -0.00    -0.06     0.07    -0.02      15.92
2023-08-04     4,478.55      17.01     0.13    -0.23     0.15     0.07     0.33     0.01      17.10
2023-08-07     4,518.31      15.65     0.26    -0.31    -0.25    -0.06    -0.47    -0.02      15.77
2023-08-08     4,499.08      15.91     0.10     0.30     0.09     0.04    -0.11    -0.02      15.99
2023-08-09     4,467.98      16.12     0.22     0.04     0.14     0.10    -0.01     0.04      15.96
2023-08-10     4,469.23      15.71    -0.00    -0.33    -0.03     0.01    -0.04     0.01      15.85
2023-08-11     4,463.76      14.72     0.01    -0.70    -0.03     0.04    -0.16     0.03      14.84
2023-08-14     4,489.99      14.77     0.10     0.31    -0.13    -0.07     0.06    -0.03      14.82
2023-08-15     4,438.11      16.30     0.60     0.65     0.28     0.15     0.35     0.05      16.46
2023-08-16     4,404.07      16.69     0.26    -0.19     0.19     0.16     0.13     0.02      16.78
2023-08-17     4,369.74      17.59     0.23     0.10     0.22     0.13     0.28     0.03      17.89
2023-08-18     4,370.44      17.01    -0.00    -0.61    -0.07     0.04    -0.17     0.04      17.30
2023-08-21     4,400.13      16.98     0.11     0.49    -0.12    -0.10    -0.03    -0.06      17.13
2023-08-22     4,387.69      17.03     0.03     0.04     0.01     0.03    -0.11     0.00      16.97
2023-08-23     4,436.39      16.02     0.48    -0.12    -0.21    -0.11    -0.24    -0.03      15.98
2023-08-24     4,375.70      16.94     0.81    -0.13     0.28     0.21     0.29     0.07      17.20
2023-08-25     4,405.65      15.40     0.14    -0.88    -0.20    -0.05    -0.27     0.02      15.68
2023-08-28     4,433.62      15.04     0.12     0.32    -0.23    -0.11    -0.13    -0.04      15.08
2023-08-29     4,497.70      14.40     0.90     0.30    -0.32    -0.04    -0.12    -0.08      14.45
2023-08-30     4,515.48      13.85    -0.16    -0.54    -0.03     0.04     0.01     0.04      13.88
2023-08-31     4,509.20      13.44     0.01    -0.47     0.01     0.05    -0.05     0.03      13.57
2023-09-01     4,516.02      12.80     0.00    -0.46    -0.03    -0.02    -0.02    -0.01      13.09
2023-09-05     4,496.38      13.84     0.11     0.70     0.12     0.05     0.14    -0.02      14.01
2023-09-06     4,465.78      14.32     0.24     0.06     0.20     0.07     0.17    -0.01      14.45
2023-09-07     4,451.82      14.27     0.07     0.02     0.01     0.01    -0.07     0.00      14.40
2023-09-08     4,457.83      13.67     0.01    -0.61    -0.07     0.03    -0.05     0.05      13.84
2023-09-11     4,487.73      13.65     0.16     0.25    -0.14    -0.06    -0.11    -0.01      13.80
2023-09-12     4,461.94      14.25     0.17     0.50     0.11     0.00     0.19    -0.01      14.23
2023-09-13     4,467.77      13.53    -0.00    -0.64    -0.04     0.04    -0.07     0.04      13.48
2023-09-14     4,505.26      12.80     0.28    -0.41    -0.18    -0.06    -0.08    -0.01      12.82
2023-09-15     4,449.99      13.75     0.77     0.10     0.19     0.15     0.28     0.03      13.79
2023-09-18     4,453.66      13.96    -0.01     0.43     0.02    -0.02    -0.05    -0.03      14.00
2023-09-19     4,444.15      14.16     0.02     0.17    -0.01     0.03    -0.12    -0.00      14.11
2023-09-20     4,401.93      14.92     0.54     0.18     0.15     0.12     0.17     0.03      15.14
2023-09-21     4,329.76      17.07     1.13     0.67     0.28     0.21     0.48     0.03      17.54
2023-09-22     4,321.33      16.91     0.02    -0.13    -0.02    -0.01    -0.04    -0.01      17.20
2023-09-25     4,337.98      16.65     0.04     0.33    -0.09    -0.07    -0.24    -0.03      16.90
2023-09-26     4,273.67      19.07     0.98     0.87     0.28     0.22     0.48     0.06      18.94
2023-09-27     4,274.72      18.39    -0.00    -0.54    -0.02     0.04    -0.19     0.03      18.22
2023-09-28     4,299.14      17.17     0.10    -0.43    -0.20    -0.08    -0.26     0.00      17.34
2023-09-29     4,286.60      17.20     0.04     0.01     0.03     0.04     0.01    -0.01      17.52
2023-10-02     4,288.24      17.59    -0.00     0.50     0.00    -0.02    -0.12    -0.02      17.61
2023-10-03     4,230.29      19.89     0.72     1.03     0.23     0.19     0.51     0.04      19.78
2023-10-04     4,265.10      18.39     0.16    -0.75    -0.15    -0.07    -0.26     0.01      18.58
2023-10-05     4,258.25      18.22     0.01    -0.27     0.00     0.02     0.03     0.02      18.49
2023-10-06     4,307.68      17.21     0.36    -0.16    -0.22    -0.09    -0.24    -0.02      17.45
2023-10-09     4,334.89      17.61     0.12     0.39    -0.03    -0.10     0.11    -0.07      17.70
2023-10-10     4,358.63      17.03     0.09    -0.40    -0.10    -0.01     0.11     0.02      17.03
2023-10-11     4,376.78      16.30     0.03    -0.37    -0.07    -0.07    -0.06    -0.02      16.09
2023-10-12     4,349.45      16.66     0.17    -0.14     0.14     0.04     0.20    -0.01      16.69
2023-10-13     4,327.02      19.00     0.12     1.35     0.21    -0.07     0.47    -0.08      19.32
2023-10-16     4,371.80      17.23     0.28    -0.28    -0.34    -0.10    -0.57    -0.02      17.21
2023-10-17     4,373.23      17.85    -0.00     0.51     0.02    -0.07     0.17    -0.03      17.88
2023-10-18     4,314.09      19.59     0.70     0.38     0.32     0.22     0.45     0.03      19.22
2023-10-19     4,277.90      20.75     0.24     0.31     0.22     0.13     0.27     0.01      21.40
2023-10-20     4,223.52      21.19     0.56    -0.64     0.26     0.26     0.28     0.13      21.71
2023-10-23     4,216.85      20.77     0.01    -0.35     0.05     0.10    -0.10     0.05      20.37
2023-10-24     4,247.70      19.12     0.13    -0.70    -0.24    -0.09    -0.39     0.00      18.97
2023-10-25     4,186.74      20.52     0.71     0.20     0.18     0.15     0.23     0.03      20.19
2023-10-26     4,136.80      20.97     0.43    -0.36     0.19     0.22     0.09     0.10      20.68
2023-10-27     4,118.31      21.00     0.09    -0.16     0.06     0.03     0.04     0.01      21.27
2023-10-30     4,166.56      19.56     0.37    -0.23    -0.30    -0.10    -0.41    -0.01      19.75
2023-10-31     4,193.47      17.90     0.08    -0.93    -0.14    -0.07    -0.25     0.00      18.14
2023-11-01     4,237.60      16.86     0.37    -0.45    -0.22    -0.09    -0.14    -0.01      16.87
2023-11-02     4,317.96      15.49     1.08    -0.28    -0.33    -0.10    -0.22    -0.04      15.66
2023-11-03     4,358.20      14.84     0.14    -0.27    -0.18    -0.10    -0.10    -0.02      14.91
2023-11-06     4,367.05      14.63     0.00    -0.03    -0.02    -0.00    -0.07    -0.02      14.89
2023-11-07     4,378.88      14.69    -0.01     0.20    -0.05    -0.04     0.02    -0.04      14.81
2023-11-08     4,383.09      14.43    -0.01    -0.24    -0.01     0.03     0.02     0.03      14.45
2023-11-09     4,347.43      15.23     0.28     0.26     0.15     0.08     0.15     0.01      15.29
2023-11-10     4,415.26      13.92     0.86    -0.27    -0.31    -0.09    -0.24    -0.03      14.17
2023-11-13     4,411.21      14.80     0.01     1.07    -0.01    -0.04    -0.02    -0.06      14.76
2023-11-14     4,496.43      14.27     1.25     0.09    -0.26    -0.04    -0.04     0.01      14.16
2023-11-15     4,503.53      14.03    -0.04    -0.25     0.01    -0.00     0.04    -0.01      14.18
2023-11-16     4,508.52      14.06    -0.00    -0.23    -0.01    -0.03     0.11    -0.01      14.32
2023-11-17     4,513.70      13.60    -0.00    -0.13    -0.03    -0.01    -0.07    -0.01      13.80
2023-11-20     4,548.33      13.23     0.22     0.22    -0.11    -0.06    -0.21    -0.03      13.41
2023-11-21     4,538.33      13.24     0.03     0.13     0.01    -0.02    -0.05    -0.01      13.35
2023-11-22     4,556.23      12.88     0.04    -0.11    -0.03    -0.06     0.02    -0.06      12.85
2023-11-24     4,559.34      12.26    -0.00    -0.61    -0.02     0.02    -0.07     0.03      12.46
2023-11-27     4,550.75      12.35     0.04     0.16     0.00    -0.01     0.07    -0.02      12.69
2023-11-28     4,554.83      12.46    -0.00     0.22    -0.01    -0.03     0.03    -0.03      12.69
2023-11-29     4,550.28      12.98     0.02     0.42     0.06     0.01     0.06    -0.01      12.98
2023-11-30     4,568.79      12.70     0.06     0.02    -0.06    -0.05    -0.10    -0.03      12.92
2023-12-01     4,593.68      12.38     0.11     0.13    -0.13    -0.01    -0.20     0.00      12.63
2023-12-04     4,569.87      12.63     0.17     0.12     0.06     0.04     0.08     0.01      13.08
2023-12-05     4,567.95      12.59     0.01    -0.06     0.00     0.06    -0.05     0.03      12.85
2023-12-06     4,549.80      13.00     0.16     0.36     0.06    -0.03     0.04    -0.02      12.97
2023-12-07     4,585.00      12.89     0.22     0.19    -0.09    -0.05    -0.08    -0.02      13.06
2023-12-08     4,604.03      12.16     0.06    -0.47    -0.11    -0.03    -0.08     0.00      12.35
2023-12-11     4,622.68      12.37     0.06     0.35    -0.03    -0.07     0.01    -0.04      12.63
2023-12-12     4,643.59      12.03     0.06    -0.34    -0.05    -0.02     0.10    -0.01      12.07
2023-12-13     4,706.41      12.19     0.91     0.41    -0.15    -0.03    -0.12    -0.00      12.19
2023-12-14     4,719.46      12.36    -0.01    -0.04     0.01    -0.04     0.11    -0.03      12.48
2023-12-15     4,715.06      12.14     0.01     0.21    -0.03    -0.06    -0.03    -0.04      12.28
2023-12-18     4,740.46      12.35     0.11     0.53    -0.06    -0.05    -0.07    -0.04      12.56
2023-12-19     4,768.54      12.51     0.08     0.45    -0.08    -0.02     0.03    -0.00      12.53
2023-12-20     4,698.15      13.69     1.29     0.19     0.19     0.09     0.40     0.01      13.67
2023-12-21     4,747.03      13.40     0.38     0.27    -0.18    -0.06    -0.22    -0.04      13.65
2023-12-22     4,755.11      12.86     0.01    -0.08    -0.09    -0.05    -0.14    -0.04      13.03
2023-12-26     4,774.94      12.93     0.05     0.27    -0.02    -0.04     0.03    -0.05      12.99
2023-12-27     4,782.50      12.34    -0.01    -0.38    -0.04    -0.03    -0.08     0.00      12.43
2023-12-28     4,783.83      12.30    -0.00    -0.03    -0.03     0.01    -0.07     0.01      12.47
2023-12-29     4,772.17      12.09     0.05    -0.21     0.02    -0.01    -0.03    -0.01      12.45
===================================================================================================

## CBOE Comparison Summary
======================================================================
Dates compared:              249
Mean error (Computed-Actual): -0.133
Mean |error|:               0.192
Max |error|:                0.790
Min |error|:                0.000

Date           Computed     Actual      Error
  --------------------------------------------
  2023-01-04        22.09      22.01     +0.079
  2023-01-05        22.40      22.46     -0.061
  2023-01-06        20.80      21.13     -0.332
  2023-01-09        21.66      21.97     -0.310
  2023-01-10        20.58      20.58     -0.003
  2023-01-11        21.14      21.09     +0.045
  2023-01-12        18.63      18.83     -0.196
  2023-01-13        17.70      18.35     -0.653
  2023-01-17        19.49      19.36     +0.133
  2023-01-18        20.24      20.34     -0.102
  2023-01-19        20.46      20.52     -0.058
  2023-01-20        19.69      19.85     -0.160
  2023-01-23        19.53      19.81     -0.279
  2023-01-24        19.27      19.20     +0.068
  2023-01-25        19.10      19.08     +0.020
  2023-01-26        18.59      18.73     -0.139
  2023-01-27        18.09      18.51     -0.423
  2023-01-30        19.73      19.94     -0.208
  2023-01-31        19.20      19.40     -0.198
  2023-02-01        18.15      17.87     +0.280
  2023-02-02        18.10      18.73     -0.629
  2023-02-03        17.98      18.33     -0.353
  2023-02-06        18.95      19.43     -0.481
  2023-02-07        18.15      18.66     -0.512
  2023-02-08        19.65      19.63     +0.015
  2023-02-09        20.52      20.71     -0.190
  2023-02-10        20.03      20.53     -0.498
  2023-02-13        20.60      20.34     +0.261
  2023-02-14        18.92      18.91     +0.007
  2023-02-15        18.12      18.23     -0.110
  2023-02-16        19.75      20.17     -0.417
  2023-02-17        19.23      20.02     -0.790
  2023-02-21        23.03      22.87     +0.164
  2023-02-22        22.40      22.29     +0.114
  2023-02-23        21.00      21.14     -0.143
  2023-02-24        21.31      21.67     -0.360
  2023-02-27        20.80      20.95     -0.145
  2023-02-28        20.27      20.70     -0.425
  2023-03-01        20.66      20.58     +0.077
  2023-03-02        19.62      19.59     +0.032
  2023-03-03        18.39      18.49     -0.102
  2023-03-06        18.64      18.61     +0.029
  2023-03-07        19.59      19.59     -0.000
  2023-03-08        19.06      19.11     -0.055
  2023-03-09        22.06      22.61     -0.547
  2023-03-10        24.11      24.80     -0.694
  2023-03-13        26.66      26.52     +0.136
  2023-03-14        23.77      23.73     +0.037
  2023-03-15        26.15      26.14     +0.007
  2023-03-16        23.03      22.99     +0.044
  2023-03-17        25.37      25.51     -0.138
  2023-03-20        24.09      24.15     -0.060
  2023-03-21        21.75      21.38     +0.367
  2023-03-22        21.94      22.26     -0.315
  2023-03-23        22.30      22.61     -0.307
  2023-03-24        21.59      21.74     -0.152
  2023-03-27        20.52      20.60     -0.085
  2023-03-28        19.86      19.97     -0.106
  2023-03-29        19.17      19.12     +0.051
  2023-03-30        18.81      19.02     -0.212
  2023-03-31        18.16      18.70     -0.544
  2023-04-03        18.23      18.55     -0.317
  2023-04-04        18.84      19.00     -0.162
  2023-04-05        19.08      19.08     +0.004
  2023-04-06        18.23      18.40     -0.169
  2023-04-10        18.80      18.97     -0.174
  2023-04-11        19.17      19.10     +0.071
  2023-04-12        19.16      19.09     +0.066
  2023-04-13        17.76      17.80     -0.041
  2023-04-14        16.86      17.07     -0.206
  2023-04-17        16.85      16.95     -0.105
  2023-04-18        16.66      16.83     -0.173
  2023-04-19        16.28      16.46     -0.182
  2023-04-20        17.13      17.17     -0.039
  2023-04-21        16.38      16.77     -0.390
  2023-04-24        16.64      16.89     -0.251
  2023-04-25        19.52      18.76     +0.756
  2023-04-26        18.96      18.84     +0.122
  2023-04-27        16.92      17.03     -0.108
  2023-04-28        15.60      15.78     -0.175
  2023-05-01        15.53      16.08     -0.553
  2023-05-02        17.41      17.78     -0.374
  2023-05-03        18.64      18.34     +0.302
  2023-05-04        19.92      20.09     -0.174
  2023-05-05        16.69      17.19     -0.504
  2023-05-08        16.79      16.98     -0.192
  2023-05-09        17.61      17.71     -0.103
  2023-05-10        16.90      16.94     -0.035
